X1;Y1;Z1;X2;Y2;Z2;X3;Y3;Z3;X4;Y4;Z4;X5;Y5;Z5;X6;Y6;Z6;X7;Y7;Z7;X8;Y8;Z8;X9;Y9;Z9;X10;Y10;Z10;X11;Y11;Z11;X12;Y12;Z12;X13;Y13;Z13;X14;Y14;Z14;X15;Y15;Z15;X16;Y16;Z16;X17;Y17;Z17;X18;Y18;Z18;X19;Y19;Z19;X20;Y20;Z20;Position
3,213;2,58;0,388;-9,266;-3,511;3,608;-9,172;-9,6;7,53;0,833;4,787;-3,741;8,944;8,651;4,673;-2,644;-0,288;3,068;-9,63;8,025;-1,05;0,287;-2,279;-8,708;-8,627;4,974;3,368;-3,814;-3,338;-8,466;-5,565;-5,271;-1,52;0,946;-1,793;-6,991;-3,939;-0,648;8,79;2,121;-0,749;-0,4;8,17;1,827;6,57;6,749;-2,793;-4,113;-4,183;-0,181;-8,825;-2,206;4,661;7,599;-8,043;7,474;8,646;-5,066;4,095;-1,544;3
5,774;7,637;-4,198;6,353;-0,856;-9,214;-4,856;4,972;0,075;3,178;-6,863;3,32;-9,309;-1,214;0,711;9,269;-9,907;0,114;-9,607;-1,083;-4,175;9,559;-1,938;-0,237;-9,402;-1,923;-8,122;-2,479;9,062;5,238;1,899;0,02;-2,492;7,904;0,653;3,121;-6,525;-3,976;-9,654;-9,822;2,549;1,858;-8,368;9,192;-8,667;-4,021;6,874;-7,511;-6,888;-7,798;6,851;9,797;-7,548;3,973;4,418;-3,445;-0,238;-4,359;5,965;2,827;1
3,056;-3,387;-0,071;-1,289;4,773;7,784;1,559;0,975;1,73;-5,035;-0,152;2,037;9,461;9,72;-6,728;9,032;-4,391;-8,552;7,298;7,4;5,53;4,71;1,299;-2,984;4,267;-6,62;2,363;-6,027;-1,719;-4,676;6,982;5,203;-9,141;2,143;-9,629;-0,547;0,065;3,506;-2,914;8,01;-6,912;-6,992;-3,016;-5,63;7,221;6,875;3,139;8,419;9,087;2,227;-0,907;4,712;-4,404;7,633;2,983;-7,563;4,304;-7,592;-8,555;9,937;3
-1,406;-3,053;6,306;1,972;5,232;7,737;-3,27;0,124;6,784;6,539;2,511;-1,806;-5,891;-4,682;-0,874;6,982;-7,006;-6,781;3,058;-4,221;1,08;5,012;9,171;-6,106;2,534;2,522;7,678;-9,849;8,226;8,839;9,67;-7,671;-7,375;-9,859;2,181;3,06;-2,771;7,446;-3,475;5,887;8,323;-7,149;-1,079;-3,822;-8,221;5,602;-3,799;8,877;-5,401;9,111;-7,711;7,143;4,078;-1,235;6,803;-1,326;4,905;2,901;8,129;4,906;4
-3,65;-3,189;7,734;-7,718;-7,657;1,354;-2,072;4,527;9,649;7,935;-3,571;-0,895;-9,588;8,638;0,62;-0,56;-3,518;-3,93;1,273;7,624;-7,392;7,603;-1,634;-6,236;8,241;-1,326;0,475;2,865;3,687;7,552;8,103;6,454;7,075;-7,773;-5,339;-7,288;-0,112;-4,748;-5,572;7,017;7,415;7,729;-8,067;4,856;1,62;-6,767;4,39;0,49;-4,973;7,959;1,223;2,588;5,659;-4,503;1,56;-7,425;5,301;4,418;-0,695;-0,856;4
7,774;-7,987;8,205;8,293;-5,26;4,17;3,172;8,156;3,811;4,496;1,11;4,966;1,082;-2,389;3,382;-0,878;-3,024;-9,565;-9,937;-0,647;-2,148;-2,81;0,17;-5,001;-3,046;3,585;2,945;-6,973;-6,919;9,134;4,298;-5,471;-0,792;9,67;6,392;2,248;2,628;6,408;2,988;7,044;1,646;9,977;-0,914;4,498;-3,669;7,117;6,923;-8,319;-1,14;-1,91;-8,468;4,354;8,197;-4,083;-7,847;-5,785;6,58;-6,047;5,994;-7,906;4
3,403;2,193;-1,082;-4,405;1,852;-5,513;-5,227;-0,952;-9,794;-7,104;-3,977;-5,44;1,616;5,712;-8,508;6,345;8,007;-8,542;-8,441;-3,602;3,48;-8,861;1,952;-6,41;-7,934;0,742;-7,595;-6,993;5,769;-7,962;-2,495;7,92;-1,936;5,45;-9,852;-7,541;-9,945;-5,86;-3,17;-5,105;9,196;0,899;-6,181;-4,745;2,987;-0,199;6,99;7,872;-3,813;-6,25;5,718;9,475;9,211;7,185;7,454;-0,442;7,466;2,182;7,988;6,58;2
5,98;-8,458;4,091;-9,62;-8,118;4,538;3,694;9,241;1,666;-9,14;5,732;5,298;-7,403;-5,94;-8,575;1,104;-4,053;9,212;5,762;7,839;-9,305;-2,677;8,877;-9,341;-2,855;-8,778;-9,017;-2,07;8,189;9,504;-5,416;-5,17;-0,924;-4,872;-7,483;6,289;-3,419;6,14;0,212;0,427;-0,962;0,151;-4,346;-7,117;-2,168;0,491;-2,066;-3,715;-2,107;-4,618;-5,366;-4,469;5,22;-4,334;1,682;-1,184;-0,243;4,731;3,493;-5,129;5
-5,974;1,172;0,502;-4,233;-6,624;-6,14;-1,297;1,211;6,678;9,269;7,034;-6,656;-4,811;-0,86;-3,593;-1,593;-0,543;-5,721;4,311;1,419;5,245;-2,899;7,787;0,297;0,345;-7,086;-6,087;4,149;-1,256;-9,97;0,572;4,407;1,817;-8,1;4,741;8,821;-1,519;-6,85;-3,693;1,157;1,237;-9,428;-6,286;6,415;-7,899;-8,513;-8,34;0,284;5,197;-2,944;-0,184;3,307;-7,084;-1,231;0,483;-5,662;2,884;9,288;-1,348;9,583;5
-1,392;-0,424;-4,217;4,875;9,582;-0,13;-7,824;-1,643;6,815;-1,708;-6,335;8,203;5,56;-8,475;5,867;7,546;7,181;-5,114;3,821;5,379;-0,437;7,176;-0,325;-9,915;-9,974;2,859;8,822;7,733;5,625;2,833;7,825;7,744;-5,66;9,68;-6,492;-1,121;-1,922;4,964;3,997;1,746;-1,284;-3,13;9,982;5,368;-2,247;4,765;3,913;-5,772;-8,811;-5,432;6,726;6,029;4,627;3,384;9,087;5,703;1,51;-5,173;5,317;-7,765;1
-1,739;2,453;8,761;-2,749;-4,579;-4,103;3,702;-3,514;7,582;-9,671;5,095;2,248;5,62;-1,648;9,054;6,188;8,991;-2,337;9,612;6,437;3,517;-8,618;-5,472;-0,612;-7,647;5,565;8,366;-2,612;1,058;-1,027;-0,039;0,04;4,368;-1,734;8,245;3,01;5,821;-8,762;3,879;-6,859;-9,199;6,097;0,317;5,993;-2,082;8,339;1,183;4,117;0,609;6,035;4,68;8,79;-0,824;3,164;-4,923;-5,714;-7,261;9,757;5,985;-9,223;5
9,479;-9,697;6,171;-2,785;4,664;-3,447;-9,497;7,535;3,046;-6,566;-2,562;4,5;9,841;-1,335;6,243;-3,824;3,655;-3,317;2,125;6,496;6,871;-6,45;-6,845;2,025;-9,207;-4,325;0,292;1,323;-6,764;-8,19;8,869;-7,286;0,291;-2,409;1,724;-1,301;-6,188;4,125;-8,856;7,603;5,408;2,841;4,891;-0,214;-1,996;-6,173;0,934;-1,796;0,575;4,375;-3,547;-1,529;5,751;-9,189;-0,907;-7,109;-8,638;-2,477;-8,343;0,4;5
-5,214;0,565;-4,399;-5,48;-6,079;-0,031;-3,774;-1,742;3,877;-0,312;3,139;-1,91;-5,91;4,046;0,021;0,689;4,454;9,2;-6,603;4,275;-4,445;-5,092;-5,87;-6,003;-6,173;-1,014;-3,054;5,204;3,394;9,503;-5,818;9,628;4,271;2,845;-1,567;9,168;6,185;5,132;9,257;6,219;-8,923;3,261;-1,647;-7,828;0,877;-7,568;3,725;-4,28;-7,424;2,977;-4,609;8,793;-3,567;6,251;6,948;3,214;-1,465;-1,005;1;-4,926;5
-3,618;-0,221;-3,633;-0,18;5,982;3,541;2,235;3,359;9,68;-8,204;-3,848;0,593;3,916;8,844;8,177;-6,396;-5,362;-2,598;1,147;-0,291;-3,337;-0,829;-8,665;7,735;-7,361;7,859;5,905;5,078;6,089;-2,084;-4,079;3,734;-0,928;-0,611;9,267;-1,213;-6,476;-0,171;8,89;-6,786;7,976;5,537;0,81;2,214;1,081;-3,751;3,281;9,762;9,224;5,223;9,645;-6,417;-5,987;-2,404;-2,138;8,689;-2,669;-4,364;-5,542;-4,75;3
8,252;-4,767;3,522;6,822;5,092;9,455;-6,291;-2,994;-9,556;-6,352;-6,918;9,402;-2,73;-8,692;9,998;1,38;5,325;4,648;-4,321;-8,102;-6,175;1,886;0,642;9,797;-7,752;7,717;3,465;2,106;7,885;-1,024;7,141;-0,439;-6,2;-4,957;-8,427;-9,638;0,796;-3,185;-2,234;1,137;0,393;-7,606;8,865;-4,242;4,16;-3,481;1,48;2,199;3,127;-9,216;5,746;-2,624;1,942;-0,694;-0,81;1,232;-9,624;9,571;-4,201;-1,131;4
-0,457;-0,058;-3,989;-4,265;9,898;-5,101;9,257;3,725;-7,604;-4,744;-1,74;-8,347;-9,785;7,757;5,863;-4,297;-1,742;-3,509;1,948;-1,397;-1,244;-4,878;5,286;6,94;-3,947;-1,763;-2,809;-5,235;2,225;-8,458;-7,876;-5,063;0,07;-2,427;-6,775;-9,658;6,539;8,135;-7,534;-8,134;5,446;-1,988;5,698;-1,023;7,673;-0,528;-0,348;0,022;9,173;-1,509;-4,834;-4,058;2,81;9,15;-5,935;-9,488;6,216;-3,722;9,787;5,264;2
2,695;-9,276;1,339;5,567;-3,011;-5,68;-3,705;8,081;-3,897;6,669;5,496;-4,11;4,1;7,194;-9,404;4,769;-6,597;-2,073;-3,191;-7,147;3,63;4,094;-2,943;-3,228;-9,807;7,804;8,653;-5,115;6,677;7,758;2,49;3,758;-5,864;2,44;-4,977;-5,447;-6,699;-1,56;-7,208;-5,254;-0,278;-4,673;7,453;4,659;-6,838;-1,981;-2,024;-9,924;8,239;4,99;8,176;6,802;-1,765;-7,329;0,502;6,099;9,065;-4,666;-8,865;6,165;2
-5,863;4,054;-5,658;-4,928;1,313;-0,339;-3,178;7,392;9,242;-2,541;5,951;-7,455;0,708;-0,593;-6,269;-6,809;3,963;-7,137;-6,962;8,817;-5,785;0,663;7,92;2,169;-7,929;-7,419;-5,898;-6,896;2,993;1,257;0,159;2,322;-6,638;4,021;6,927;-9,403;-9,282;-9,459;-7,967;2,216;5,531;1,537;-2,903;1,04;-7,849;0,706;-7,149;8,174;-8,621;7,742;-8,962;-3,051;1,75;3,789;-8,764;-5,361;-0,293;8,541;3,161;-7,655;4
-6,689;6,798;-6,839;3,964;-0,619;-8,597;5,942;7,826;-3,795;-6,882;-5,306;-7,027;-5,247;4,563;1,748;3,393;5,133;-9,724;-5,755;-7,424;-7,976;-8,443;9,981;-9,847;-4,743;9,344;0,559;9,025;-7,979;5,041;2,803;-8,025;2,831;0,289;-6,77;-3,291;1,521;-0,235;-5,931;-5,799;-9,93;7,037;6,714;-6,871;-9,244;-9,151;0,888;2,816;-2,928;2,322;7,936;-5,941;1,046;-8,989;-8,899;8,801;-6,3;8,59;1,037;3,749;5
4,948;8,782;0,733;9,896;2,144;-2,275;1,593;-4,07;0,646;-8,294;0,175;8,202;-7,946;2,197;2,713;4,911;-3,182;-6,518;-6,153;2,226;3,59;-5,598;2,109;8,241;9,152;-6,651;6,328;-8,655;-1,032;4,393;9,249;-0,052;1,853;-0,678;5,53;2,49;-8,035;5,518;-3,397;2,434;-7,414;1,102;7,155;-5,154;-2,475;6,616;-4,093;-1,774;9,855;-4,83;-7,252;-6,536;-8,333;9,81;7,764;7,432;2,608;-6,216;5,3;-7,341;1
3,087;4,598;-9,076;-5,715;-6,241;-6,652;-5,632;8,671;3,286;-4,308;-5,781;-2,671;9,303;-8,02;-8,051;-2,889;4,942;-4,066;-8,205;-9,632;8,896;-1,846;-2,62;5,056;4,388;7,712;-7,901;1,481;6,782;0,427;3,287;-4,168;-8,182;-5,371;0,479;-5,191;3,881;6,689;8,956;-7,45;-8,201;-2,552;5,726;3,65;-6,627;9,715;-0,441;2,079;9,614;-6,993;-7,7;-9,959;-9,94;1,318;-2,607;-1,101;-8,962;-1,451;2,679;9,95;4
9,542;-5,7;-9,253;-1,105;9,608;-7,487;-6,804;-3,859;8,319;-5,483;-1,938;-8,78;1,523;-0,177;-5,714;7,74;-2,825;3,426;6,713;-8,021;3,281;3,037;1,858;-5,88;2,138;7,846;-3,836;7,158;9,597;-5,387;0,104;2,144;-4,917;6,979;1,874;-2,711;8,788;-4,757;-4,775;-2,729;-1,855;-9,322;0,273;1,784;-0,095;0,604;-6,643;1,348;-6,419;3,045;4,651;-6,392;9,726;9,006;-2,373;-2,852;2,623;-5,745;8,504;-6,337;4
-6,485;-0,59;1,813;2,724;-9,113;-5,983;6,129;9,09;3,458;7,602;-6,745;0,455;1,164;-2,167;-5,381;-0,622;2,169;5,12;-8,828;-8,393;-0,844;6,686;-6,34;-5,88;-0,667;-4,735;4,079;-8,626;1,656;-8,341;-9,301;8,81;-4,621;-9,86;0,162;-5,193;-5,648;-0,639;6,358;9,798;-9,515;-4,205;-6,265;7,461;-0,303;2,084;1,864;8,395;4,679;-7,577;0,994;3,189;0,666;-2,253;4,618;0,665;-4,901;-4,333;-8,153;-9,153;5
1,767;5,671;5,239;3,219;-0,208;-3,062;2,073;-8,775;0,152;3,415;-5,468;8,155;8,882;-2,597;5,343;6,475;7,205;-4,118;-0,885;4,219;0,741;1,686;-3,634;5,712;7,534;6,751;-6,815;5,981;-0,237;4,956;1,229;-7,502;4,641;-7,299;-8,16;-9,899;3,696;4,468;-3,329;4,872;0,185;-1,57;5,161;1,477;-5,279;-3,93;6,16;8,057;-5,886;-9,01;8,17;9,786;-5,267;1,65;7,33;0,476;-4,936;-8,431;8,811;-4,473;3
-5,024;-1,475;-1,418;-5,866;4,911;8,376;3,678;9,161;-4,23;-3,861;-5,797;3,163;-7,87;7,058;-5,824;2,707;-2,216;9,779;-4,933;-0,489;3,104;3,894;1,759;1,278;-8,635;-0,558;-1,481;-3,451;-8,45;-4,844;8,843;2,936;-0,396;0,395;2,956;3,785;0,978;9,849;3,021;-9,979;4,933;0,971;-7,965;-8,032;-2,245;2,256;-5,485;7,726;-3,82;-1,121;7,408;-8,109;-2,233;2,688;-2,196;-1,987;-9,841;7,931;-4,707;-9,4;3
-0,413;2,833;-7,815;9,085;5,891;-8,378;0,209;-3,003;-2,459;-2,521;4,413;-8,804;5,112;-7,023;-0,144;-2,388;-4,595;5,261;-6,007;-8,316;-9,163;-1,841;-0,052;8,47;-6,522;-4,828;-4,672;3,864;5,527;-2,701;4,491;0,988;9,486;3,918;-2,69;-0,115;1,94;-4,812;1,418;6,007;7,193;3,918;1,136;-0,245;6,779;-4,36;3,92;-6,676;-9,69;-6,201;-8,3;-6,694;-2,405;-3,137;-6,806;-3,173;3,641;-4,638;-6,148;-9,105;3
-9,465;4,286;-2,001;9,487;-5,316;5,723;7,073;3,864;-9,802;-1,794;-5,845;1,57;7,543;-5,426;-8,168;8,296;-1,465;6,529;7,374;8,077;9,208;-1,501;-8,741;-9,769;-0,785;5,916;5,156;-8,971;8,689;7,375;-0,26;-1,204;8,295;-7,491;-9,472;-7,624;7,89;-3,918;5,049;9,783;-5,967;-1,558;9,033;-0,133;5,612;0,233;5,89;-2,354;7,853;-6,247;5,994;-1,789;-7,484;3,75;-8,053;3,721;4,52;6,233;4,826;5,457;3
-0,144;1,725;-6,089;1,397;-8,136;-0,485;-4,056;-6,895;5,836;-2,476;-6,626;-5,324;-5,496;9,951;-6,382;1,699;-6,484;-5,02;-2,512;-7,517;5,457;-3,777;-7,057;9,189;-1,799;2,186;-6,892;-2,767;3,461;-4,221;-7,36;7,297;4,3;7,111;-7,123;-8,365;-2,452;-8,661;-3,403;-9,893;-9,298;-9,49;4,259;7,026;-8,906;8,15;5,352;-6,545;1,954;5,628;0,961;0,513;2,867;-4,562;-4,361;-8,249;3,484;5,878;-0,58;0,396;5
0,588;7,073;0,993;2,525;-2,044;-3,859;-2,214;-3,046;4,377;-0,044;3,422;-0,242;1,949;-5,89;-6,787;-8,149;-6,297;-6,677;9,382;-9,355;-8,126;-0,386;7,274;1,562;3,356;0,176;-1,837;8,694;1,151;-2,599;-5,729;1,95;-8,358;-4,643;7,797;-5,253;-2,896;3,087;4,163;8,102;7,909;5,895;-7,885;8,866;-0,029;-2,112;-8,568;8,521;-6,068;-8,97;9,067;-0,229;4,643;-5,241;5,584;-4,764;-7,183;4,642;-2,305;6,132;2
9,442;9,21;-1,137;6,032;4,615;-4,751;1,024;-4,551;-8,142;3,496;1,334;9,962;-0,33;-3,35;-4,85;-2,058;8,281;4,006;-9,833;-1,865;3,789;-1,365;-6,141;4,045;-2,344;-1,158;8,681;-9,062;7,755;-2,993;1,591;3,894;8,323;-2,201;9,65;-7,598;0,154;7,872;-9,795;8,422;-8,971;-7,595;9,152;0,774;-2,775;0,143;2,58;7,308;4,741;-9,872;9,175;-2,005;-7,221;-6,16;-2,018;-7,468;6,73;-7,154;-0,681;-1,875;3
5,461;-7,552;-0,406;-0,806;9,428;7,423;-0,749;-6,861;8,409;9,149;-6,834;5,806;6,489;-7,458;-1,49;2,887;-4,179;-4,444;4,255;2,207;-4,59;7,558;-3,658;-9,477;-4,972;3,532;2,326;9,889;1,905;-9,86;8,766;-3,917;7,558;-8,593;7,545;7,737;3,587;8,55;-7,042;-6,009;-4,313;2,535;4,682;8,327;9,326;-6,685;-4,124;-7,104;7,135;-9,617;1,882;-6,7;-9,526;-1,364;7,492;5,303;-7,676;1,286;1,023;7,669;4
-3,192;-0,688;-5,165;1,116;-1,533;-7,366;2,584;-6,895;-6,712;8,125;7,398;1,544;-6,792;6,719;-4,188;-5,23;8,66;-5,92;6,799;8,039;-5,558;-1,247;4,6;6,54;6,185;5,376;9,686;6,101;-7,54;3,326;-8,488;-8,544;-4,381;8,154;-2,107;-6,276;7,018;7,327;0,118;9,552;-4,926;-3,443;-9,572;3,136;9,529;3,376;-2,398;-7,803;-3,5;7,225;8,822;5,219;-9,499;-5,894;-4,754;5,717;-8,624;-7,98;-2,574;-5,437;1
6,788;-5,505;-2,853;-3,624;0,395;5,488;-9,916;0,227;1,035;-5,883;3,863;0,665;7,111;6,296;-9,444;-2,065;-9,108;5,064;-6,043;0,344;-4,581;-3,606;0,599;4,685;-4,884;-2,819;-5,97;2,739;5,014;2,061;7,005;-7,079;6,336;5,891;1,822;-7,273;6,821;0,128;-8,737;6,384;5,815;-0,04;6,394;1,089;2,054;0,577;3,505;4,977;-5,287;8,947;6,901;-6,131;5,568;-7,277;-0,677;-8,664;9,101;-8,337;1,174;-3,278;4
-1,648;5,144;-6,581;8,772;-0,43;-1,976;2,953;-4,36;6,904;-8,029;-7,243;-1,493;6,067;-1,198;3,045;-6,64;-5,759;-1,322;-2,259;-1,204;3,56;1,439;6,879;2,2;0,23;2,22;-4,733;-9,838;6,362;9,072;4,038;-1,131;6,334;2,117;2,665;7,677;-0,975;4,494;-3,014;4,926;-1,839;7,799;8,869;7,478;-7,059;8,276;1,008;-5,756;-4,978;1,596;-4,331;2,07;8,848;-4,17;-0,709;9,341;-6,464;-0,003;5,62;-7,281;5
-9,893;1,522;-1,063;-8,532;1,027;-1,29;-2,975;3,095;-5,053;-0,099;3,574;8,402;0,815;1,859;-7,514;-3,456;-8,49;3,981;-2,464;1,329;-8,966;0,673;4,256;-7,562;5,757;6,579;-4,622;4,599;-0,829;-2,883;-3,375;-4,044;7,825;3,921;-0,393;5,083;0,887;2,185;2,635;0,403;-5,929;4,713;2,54;6,828;2,839;-0,823;6,086;-9,437;2,106;-5,409;-7,467;5,193;0,223;8,559;5,766;-8,289;1,086;8,591;-1,111;-2,662;1
-1,615;-0,063;-8,677;2,125;8,312;7,559;-7,747;7,976;5,732;-0,084;-2,734;-8,358;-6,503;-9,059;2,904;-5,085;-5,194;-0,01;0,876;2,985;1,517;3,007;2,999;-4,95;-2,586;-5,341;-7,02;-9,337;8,795;-0,472;-0,296;-3,08;-4,322;2,991;-7,57;-5,624;-0,909;-1,353;-6,699;8,196;0,179;6,452;-8,145;2,947;-7,284;4,304;8,742;0,231;7,555;5,005;9,592;-1,102;4,265;2,721;3,761;4,578;7,218;2,479;-3,649;-7,661;3
4,271;-1,277;-2,775;-4,841;5,907;4,402;-9,792;-1,08;2,031;7,332;-7,618;2,484;4,399;-8,989;-0,84;3,768;3,05;-2,516;-8,66;-8,101;-7,506;3,687;3,183;4,115;-6,795;4,793;0,531;2,418;5,615;-9,895;-8,796;-9,576;7,66;1,472;-8,632;-8,089;6,966;8,621;-3,007;-5,976;-7,127;-6,863;-3,012;-8,522;3,905;-8,822;-4,649;1,752;7,166;1,113;-5,959;-7,576;-2,598;-9,325;6,504;0,195;-0,983;-0,88;4,998;9,623;3
8,789;9,473;-4,675;6,914;-6,564;5,956;-2,045;-1,563;-5,123;-8,726;-5,487;6,121;-7,614;-8,692;-4,756;-4,847;0,679;-0,662;9,18;4,943;-0,677;-2,972;6,785;7,718;-3,993;-0,299;0,557;-3,511;3,321;2,58;7,081;-4,05;4,386;-6,178;-6,788;3,423;-6,822;-0,973;1,058;-8,655;7,393;-1,091;7,653;1,767;3,999;9,559;-9,95;1,427;-9,38;-4,05;1,31;-3,911;-0,348;6,738;-8,09;-5,651;6,607;1,925;-8,574;2,145;3
1,614;5,537;9,748;5,128;-7,793;-1,236;9,579;7,106;-6,247;-0,363;5,547;9,514;-7,864;-4,906;-5,76;6,607;9,766;3,593;-3,28;-4,899;-3,925;-7,479;-5,771;7,968;-8,099;-9,011;7,258;-7,916;-6,166;-7,215;2,088;4,657;4,46;0,94;-5,089;-3,815;1,087;6,654;2,334;-7,033;6,187;-1,704;3,672;-5,496;-9,829;6,424;3,811;3,77;1,836;-6,345;-0,832;6,025;-4,463;7,221;-7,735;8,626;2,005;-5,646;6,854;-8,736;1
5,609;-4,029;-1,236;4,047;-2,238;-1,949;-0,715;-3,224;3,461;-2,428;8,093;-4,286;5,538;1,29;-4,111;-0,379;6,41;-8,548;8,198;-4,387;-9,024;-9,779;-5,7;8,633;-6,751;0,176;-3,558;-6,98;8,327;-7,555;0,26;5,162;-6,861;4,162;-6,004;-4,675;-2,622;4,894;-6,581;-1,275;4,244;1,244;-8,262;1,001;-9,901;4,059;-5,904;-5,558;-5,524;3,007;-5,276;-8,295;-2,735;-0,879;-4,02;-8,984;-2,633;-4,118;8,198;6,959;4
-1,034;-6,618;1,381;-6,974;-4,455;-3,167;4,064;-0,969;4,642;7,153;8,438;-3,332;7,165;2,096;-0,28;0,071;-3,495;1,912;1,558;7,025;8,224;7,641;-4,537;-3,349;-9,512;4,451;1,742;4,627;6,489;0,097;7,718;4,077;5,058;0,935;2,626;7,716;1,992;-8,059;1,217;2,216;-6,204;-5,062;8,302;8,936;0,225;-0,957;2,533;1,898;-3,825;-0,249;0,451;5,38;-8,984;5,388;-9,43;-6,96;9,238;-1,696;4,271;1,281;1
4,282;1,019;-7,47;-1,01;5,961;2,268;-7,659;-8,635;-9,242;-2,049;6,197;1,471;1,159;-6,612;3,149;7,572;-1,521;9,874;7,149;2,452;-2,51;-2,894;-6,937;5,207;-9,404;-0,918;3,495;-4,261;2,264;-3,762;-3,435;-3,435;-7,763;-9,865;-2,508;-5,816;1,175;8,377;6,85;-1,056;7,932;8,84;7,204;6,718;-1,004;3,865;-1,947;-6,602;-3,707;-0,561;3,898;9,086;-0,128;0,575;8,572;9,242;5,176;-7,29;-0,887;9,068;5
-5,637;0,984;-0,159;-2,72;5,691;4,332;-2,117;-8,693;-0,844;-7,008;0,885;-2,383;-1,223;-7,74;-4,572;0,745;-8,338;-9,568;-5,425;0,73;7,581;1,726;2,618;4,256;-3,779;1,846;6,932;-9,63;-8,543;-8,101;2,749;8,837;-1,559;-3,453;0,339;-0,166;8,452;-2,787;5,542;4,09;-2,427;7,403;-8,804;-6,708;-6,067;-9,217;5,08;9,626;0,593;9,852;2,8;3,944;-9,998;-1,467;7,799;1,706;9,058;6,461;1,993;9,731;2
3,364;9,357;-8,031;6,013;-2,174;-4,625;1,868;3,536;1,301;-1,921;5,586;-8,816;2,554;3,536;-7,411;8,133;2,188;1,276;2,871;6,647;3,567;-0,166;-3,974;9,725;-8,656;-2,191;2,163;7,063;-4,519;-3,002;4,618;0,092;-5,524;7,84;-4,878;-6,17;1,427;2,896;1,523;-0,144;0,966;2,465;-7,673;-4,564;-4,263;-4,013;9,23;6,038;0,987;2,748;-4,733;2,007;-4,814;-1,94;5,287;-7,602;-8,132;-5,069;-9,05;-3,745;4
-9,692;0,32;7,815;-0,072;-8,651;9,904;-4,51;8,749;3,392;4,467;-0,131;4,376;-1,1;8,91;7,001;2,926;1,754;7,353;-9,081;-3,143;3,095;5,852;-2,451;-9,356;0,531;0,484;-9,953;-8,488;5,39;-7,648;2,341;2,432;1,723;9,705;-2,468;8,014;0,941;9,622;3,308;-5,88;-1,587;-0,032;-3,204;3,787;6,043;2,538;3,316;-7,403;5,547;-6,055;-7,493;5,707;-7,264;9,133;6,215;7,231;-0,959;2,255;-3,915;5,084;5
7,457;-5,371;6,358;8,075;-1,412;-2,4;-8,392;7,602;-1,968;7,115;1,731;-8,917;3,29;-5,162;-7,262;6,618;-3,124;-7,729;-1,695;0,814;-3,152;-3,658;-8,353;6,541;1,829;-9,299;-0,827;6,322;9,323;9,228;9,609;2,676;-4,947;9,599;2,108;-8,624;3,174;2,277;2,964;-9,687;8,186;1,866;0,587;6,582;-7,986;2,359;4,078;-9,345;-4,771;-9,857;-2,156;1,642;2,19;-4,577;2,634;2,12;-2,62;9,022;0,025;-5,372;3
-6,762;6,462;-3,326;7,249;-0,147;-7,934;8,504;8,209;3,234;-9,972;6,42;-9,59;-9,626;-3,084;-4,271;-0,748;8,492;0,983;-6,465;-2,573;-0,389;-9,178;5,466;2,876;1,275;-7,487;-3,321;5,469;7,267;6,495;8,093;-0,811;0,979;8,907;6,854;-6,958;-0,007;-3,345;6,632;4,967;1,163;9,185;-6,542;-8,796;3,731;5,479;-0,34;7,216;-9,628;-1,123;-2,02;3,336;-9,186;-6,887;1,303;4,351;-3,562;9,285;8,935;-2,46;3
-4,089;0,768;-2,113;9,2;-8,242;8,445;-3,481;-6,112;1,084;-0,432;-9,536;1,697;-3,14;-5,692;8,47;-7,305;5,858;-4,591;3,371;-0,421;-8,228;5,935;8,278;-8,856;-8,82;4,757;9,383;-3,583;-7,724;-8,17;0,05;-2,9;-8,983;-2,628;-9,225;-0,371;5,145;3,182;-6,498;-0,142;9,916;-9,032;-6,814;0,383;6,738;3,686;-5,662;-5,68;5,78;9,02;-3,591;9,166;6,912;-8,802;1,388;7,146;-7,303;-2,917;-4,675;-8,699;1
-7,445;5,259;-6,548;8,124;3,809;-4,681;-6,568;-7,395;-8,52;-1,896;4,786;-9,089;4,419;-5,867;-2,408;7,662;9,529;1,451;7,284;8,008;-6,511;6,277;1,176;4,771;-3,425;6,986;2,9;-1,036;-8,174;4,802;-7,234;-2,454;4,512;0,704;-7,736;2,256;7,196;3,37;8,48;-4,045;7,158;-2,946;5,544;-4,179;7,141;4,163;-4,944;6,712;-4,825;-4,361;7,348;8,226;4,773;-6,765;-0,388;-3,546;6,173;5,832;6,664;6,342;1
6,756;-7,426;-6,272;9,711;8,566;4,608;4,913;7,777;-4,373;-4,803;-4,614;9,019;-2,231;-0,776;3,047;3,379;2,061;4,391;-7,436;-5,879;3,451;-8,403;-7,283;1,303;2,861;4,758;-1,439;-1,256;1,039;-6,857;-3,138;4,042;-5,737;-4,063;-3,65;0,763;1,383;2,233;4,871;1,509;5,012;-5,633;9,158;5,757;4,321;-4,975;6,395;-3,565;-9,811;-9,328;-5,146;-5,158;7,744;8,725;7,226;-8,751;9,559;-5,096;6,847;7,427;5
